# Generated by get-clean-log.py ($Revision: 0.1$) on Tue February 20, 2007, at 09:48:14 PM 
# Authors: Alexandru Iosup and Mathieu Jan ({A.Iosup|M.Jan} at tudelft.nl)

# Format: JobID<TAB>StartTime<TAB>StopTime

99920	1099393232	1099393234
99921	1099393229	-1
99922	1099393231	-1
99923	1099393232	-1
99924	1099393234	-1
99925	1099393235	-1
99926	1099393241	1099393243
99927	1099393242	1099393244
99928	1099393240	-1
99929	1099393241	-1
99930	1099393243	-1
99931	1099393249	1099393251
99932	1099393246	-1
99933	1099393252	1099393254
99934	1099393249	-1
99935	1099393251	-1
99936	1099393256	1099393258
99937	1099393258	1099393260
99938	1099393255	-1
99939	1099393257	-1
99940	1099393258	-1
99941	1099393260	-1
99942	1099393262	-1
99943	1099393263	-1
99944	1099393265	-1
99945	1099393266	-1
99946	1099393268	-1
99947	1099393269	-1
99948	1099393270	-1
99949	1099393276	1099393278
99950	1099393277	1099393279
99951	1099393279	1099393281
99952	1099393280	1099393282
99953	1099393278	-1
99954	1099393284	1099393285
99955	1099393281	-1
99956	1099393287	1099393289
99957	1099393288	1099393290
99958	1099393286	-1
99959	1099393292	1099393294
99960	1099393289	-1
99961	1099393295	1099393297
99962	1099393292	-1
99963	1099393294	-1
99964	1099393296	-1
99965	1099393297	-1
99966	1099393299	-1
99967	1099393304	1099393306
99968	1099393302	-1
99969	1099393303	-1
99970	1099393309	1099393311
99971	1099393310	1099393312
99972	1099393308	-1
99973	1099393309	-1
99974	1099393311	-1
99975	1099393312	-1
99976	1099393314	-1
99977	1099393315	-1
99978	1099393317	-1
99979	1099393322	1099393324
99980	1099393320	-1
99981	1099393326	1099393328
99982	1099393324	-1
99983	1099393325	-1
99984	1099393331	1099393333
99985	1099393328	-1
99986	1099393330	-1
99987	1099393331	-1
99988	1099393337	1099393339
99989	1099393334	-1
99990	1099393336	-1
99991	1099393341	1099393343
99992	1099393339	-1
99993	1099393345	1099393346
99994	1099393342	-1
99995	1099393343	-1
99996	1099393345	-1
99997	1099393350	1099393352
99998	1099393352	1099393354
99999	1099393350	-1
100000	1099393352	-1
100001	1099393408	1099393410
100002	1099393407	-1
100003	1099393408	-1
100004	1099393413	1099393415
100005	1099393415	1099393417
100006	1099393416	1099393418
100007	1099393415	-1
100008	1099393416	-1
100009	1099393468	1099393470
100010	1099393467	-1
100011	1099393469	-1
100012	1099393473	1099393475
100013	1099393475	1099393477
100014	1099393476	1099393478
100015	1099393475	-1
100016	1099393476	-1
100018	1099398611	1099398613
100019	1099398609	-1
100020	1099398610	-1
100021	1099398701	1099398703
100022	1099398700	-1
100023	1099398702	-1
100024	1099398707	1099398709
100025	1099398841	1099398843
100026	1099398840	-1
100027	1099398842	-1
100028	1099398846	1099398848
100029	1099398883	1099398885
100030	1099398881	-1
100031	1099398883	-1
100032	1099398888	1099398889
100033	1099399216	1099399218
100034	1099399213	-1
100035	1099399215	-1
100036	1099399221	1099399223
100037	1099399290	1099399292
100038	1099399288	-1
100039	1099399290	-1
100040	1099399295	1099399296
100041	1099399353	1099399355
100042	1099399429	1099399431
100043	1099399427	-1
100044	1099399429	-1
100045	1099399434	1099399436
100046	1099399582	1099399584
100047	1099399580	-1
100048	1099399581	-1
100049	1099399587	1099399589
100050	1099399593	1099399595
